Account_ID,Customer_ID,Account_Type,Currency,Account_Creation_Date,Current_Balance,Date_Last_Bank_Initiated_Activity,Date_Last_Customer_Communication_Any_Type,FTD_Maturity_Date,FTD_Auto_Renewal,Date_Last_FTD_Renewal_Claim_Request,Inv_Maturity_Redemption_Date,SDB_Charges_Outstanding,Date_SDB_Charges_Became_Outstanding,SDB_Tenant_Communication_Received,Unclaimed_Item_Trigger_Date,Unclaimed_Item_Amount,Date_Last_Cust_Initiated_Activity,Bank_Contact_Attempted_Post_Dormancy_Trigger,Date_Last_Bank_Contact_Attempt,Customer_Responded_to_Bank_Contact,Date_Claim_Received,Claim_Successful,Amount_Paid_on_Claim,Scenario_Notes,Customer_Address_Known,Customer_Has_Active_Liability_Account,Customer_Has_Litigation_Regulatory_Reqs,Holder_Has_Activity_On_Any_Other_Account,Is_Asset_Only_Customer_Type,Expected_Account_Dormant,Expected_Requires_Article_3_Process,Expected_Transfer_to_CB_Due
ACC000363,CUST001410,investment,GBP,2020-01-08,589679.85,2023-05-24,2023-11-15,,,,2020-12-19,no,,,,0.0,2023-08-30,no,,no,2022-03-16,yes,0.0,,no,no,no,yes,yes,yes,yes,yes
ACC000364,CUST001233,bank_draft,GBP,2019-07-16,369571.14,2024-01-06,2024-03-15,,,,,no,,,2023-04-16,84.2,2020-08-11,no,,yes,2019-11-05,pending,0.0,Regular review,yes,no,no,no,no,no,yes,no
ACC000365,CUST000813,bank_draft,SAR,2023-05-23,778978.58,2024-12-14,2024-10-04,,,,,no,,,2024-07-25,203.79,2025-03-14,yes,2023-06-16,yes,,no,0.0,Dormant check,yes,no,yes,yes,yes,no,yes,no
ACC000366,CUST000658,bankers_cheque,EUR,2021-05-02,616061.58,2022-12-26,2023-10-07,,,,,no,,,2024-07-06,48.89,2024-05-25,yes,2024-07-22,no,2022-07-14,yes,18.49,Dormant check,yes,no,yes,no,yes,no,no,yes
ACC000367,CUST001616,investment,EUR,2023-08-14,380528.42,2024-03-06,2023-10-17,,,,2023-10-24,no,,,,0.0,2025-05-03,yes,2023-11-06,no,2024-07-17,pending,0.0,Regular review,yes,no,no,no,no,no,no,yes
ACC000368,CUST001468,current,GBP,2015-10-11,472669.3,2022-12-10,2022-04-29,,,,,no,,,,0.0,2024-11-06,yes,2019-03-16,no,,no,0.0,,no,no,yes,no,yes,yes,no,no
ACC000369,CUST001800,call,GBP,2015-12-27,307773.66,2023-10-01,2021-06-19,,,,,no,,,,0.0,2019-12-09,no,,no,,no,0.0,,yes,no,yes,no,no,no,yes,no
ACC000370,CUST001954,cashier_order,AED,2020-04-05,100090.57,2024-09-25,2021-03-18,,,,,no,,,2023-03-21,170.19,2022-04-02,no,,no,,no,0.0,Regular review,no,yes,no,yes,no,no,yes,no
ACC000371,CUST001028,cashier_order,AED,2022-10-04,702255.02,2024-05-10,2023-09-10,,,,,no,,,2024-10-12,519.29,2024-02-27,yes,2024-09-09,no,2023-09-18,yes,292.15,Regular review,yes,yes,yes,yes,yes,no,yes,yes
ACC000372,CUST001502,current,USD,2015-06-20,886419.58,2019-05-23,2015-09-04,,,,,no,,,,0.0,2017-05-17,yes,2024-08-06,no,,no,0.0,Dormant check,yes,no,no,no,no,yes,yes,no
ACC000373,CUST001419,bankers_cheque,GBP,2022-04-08,23356.2,2023-08-16,2025-01-27,,,,,no,,,2024-10-21,475.26,2025-02-12,yes,2025-03-13,yes,2024-11-05,yes,390.62,Dormant check,yes,yes,yes,no,no,yes,yes,yes
ACC000374,CUST001318,fixed_deposit,EUR,2018-09-18,466015.59,2020-03-25,2023-01-17,2020-05-20,no,2022-09-11,,no,,,,0.0,2022-05-09,no,,yes,,no,0.0,Regular review,no,no,yes,no,no,yes,yes,yes
ACC000375,CUST000317,investment,USD,2022-04-11,293156.05,2023-05-28,2024-11-16,,,,2022-12-22,no,,,,0.0,2024-09-22,no,,yes,,no,0.0,,yes,yes,yes,yes,no,no,no,yes
ACC000376,CUST000410,call,INR,2020-10-04,684530.14,2024-10-15,2024-02-17,,,,,no,,,,0.0,2024-09-20,no,,yes,,no,0.0,Dormant check,yes,yes,no,yes,yes,yes,no,yes
ACC000377,CUST000786,fixed_deposit,SAR,2015-07-05,467902.6,2020-07-27,2021-10-04,2021-07-05,no,2024-08-29,,no,,,,0.0,2020-05-05,no,,no,,no,0.0,Regular review,yes,no,yes,yes,yes,yes,no,yes
ACC000378,CUST000683,cashier_order,INR,2022-07-22,758729.2,2024-04-29,2023-02-27,,,,,no,,,2023-02-15,957.63,2023-07-23,yes,2024-01-26,no,2023-07-02,pending,0.0,Regular review,no,no,yes,no,no,no,yes,no
ACC000379,CUST001984,fixed_deposit,INR,2021-07-06,961770.06,2025-03-10,2024-07-04,2023-10-19,yes,2025-04-01,,no,,,,0.0,2023-02-06,yes,2022-10-21,yes,2023-01-10,pending,0.0,Dormant check,no,yes,no,yes,no,yes,no,yes
ACC000380,CUST000520,cashier_order,SAR,2022-08-15,181814.65,2024-08-03,2023-12-10,,,,,no,,,2024-03-28,341.2,2024-01-24,no,,yes,,no,0.0,Regular review,no,yes,no,yes,no,yes,yes,yes
ACC000381,CUST000547,current,USD,2015-12-07,319000.38,2023-05-14,2024-02-15,,,,,no,,,,0.0,2024-05-26,yes,2019-10-14,yes,,no,0.0,Dormant check,no,no,yes,no,no,no,no,no
ACC000382,CUST000812,call,INR,2016-02-29,840006.72,2020-05-29,2017-01-19,,,,,no,,,,0.0,2020-03-08,no,,no,2020-08-29,pending,0.0,,yes,no,no,yes,yes,yes,yes,no
ACC000383,CUST001347,current,GBP,2023-03-21,531322.73,2023-03-27,2023-03-30,,,,,no,,,,0.0,2023-12-31,no,,no,,no,0.0,Regular review,no,yes,yes,no,yes,yes,no,yes
ACC000384,CUST000924,call,SAR,2021-06-03,144123.67,2021-07-28,2023-02-03,,,,,no,,,,0.0,2023-04-15,no,,yes,2023-03-26,yes,0.0,Regular review,no,yes,yes,yes,yes,no,yes,yes
ACC000385,CUST001430,saving,USD,2017-06-13,752746.62,2019-06-29,2022-04-15,,,,,no,,,,0.0,2018-09-05,yes,2024-09-27,yes,2019-12-03,no,0.0,,yes,yes,no,yes,no,no,no,yes
ACC000386,CUST000891,saving,USD,2023-12-21,296894.9,2024-06-04,2024-09-10,,,,,no,,,,0.0,2024-03-29,yes,2025-03-26,no,2024-03-15,pending,0.0,Regular review,no,yes,yes,yes,no,no,no,yes
ACC000387,CUST000659,bankers_cheque,GBP,2021-06-20,219956.26,2023-05-29,2023-06-03,,,,,no,,,2024-02-13,405.31,2024-09-23,yes,2022-11-22,yes,2022-10-31,no,0.0,Dormant check,no,yes,no,yes,no,no,no,no
ACC000388,CUST000882,current,AED,2019-11-24,51267.31,2020-10-03,2023-01-30,,,,,no,,,,0.0,2020-10-11,yes,2022-10-15,no,,no,0.0,,yes,no,yes,yes,yes,no,no,yes
ACC000389,CUST001427,call,SAR,2017-04-10,711660.57,2021-12-12,2023-02-13,,,,,no,,,,0.0,2020-01-27,yes,2020-01-10,no,,no,0.0,Regular review,yes,no,yes,no,no,yes,yes,no
ACC000390,CUST001740,saving,INR,2022-12-11,913592.15,2024-01-18,2022-12-23,,,,,no,,,,0.0,2023-02-05,no,,yes,,no,0.0,Dormant check,no,yes,no,no,no,no,yes,no
ACC000391,CUST000105,investment,USD,2019-12-12,128242.17,2021-05-29,2024-05-15,,,,2022-01-29,no,,,,0.0,2022-10-03,no,,yes,2023-03-28,yes,0.0,Dormant check,yes,no,yes,no,no,yes,yes,no
ACC000392,CUST000290,bank_draft,SAR,2023-04-30,340558.64,2024-05-11,2024-10-04,,,,,no,,,2024-08-14,574.61,2023-12-11,yes,2023-08-30,no,2023-06-13,no,0.0,,no,yes,no,yes,yes,no,yes,yes
ACC000393,CUST001486,saving,GBP,2021-08-27,977526.19,2024-10-24,2022-06-22,,,,,no,,,,0.0,2022-07-23,yes,2024-05-22,yes,,no,0.0,,no,yes,yes,no,no,no,no,yes
ACC000394,CUST000859,bank_draft,EUR,2017-10-14,848406.9,2019-06-10,2023-01-31,,,,,no,,,2019-02-01,407.44,2021-01-25,no,,yes,2019-07-23,yes,213.99,Dormant check,no,no,yes,yes,no,yes,yes,no
ACC000395,CUST000660,call,SAR,2022-06-24,456788.72,2024-08-23,2022-07-02,,,,,no,,,,0.0,2024-09-04,yes,2022-07-20,no,,no,0.0,Dormant check,yes,no,yes,no,yes,no,yes,yes
ACC000396,CUST001779,cashier_order,USD,2024-01-12,372739.97,2024-06-20,2024-11-07,,,,,no,,,2025-01-11,45.42,2024-09-24,no,,no,2024-05-06,no,0.0,,no,no,no,yes,no,no,yes,no
ACC000397,CUST001838,bankers_cheque,GBP,2021-07-09,413134.77,2024-10-21,2024-06-25,,,,,no,,,2024-01-25,364.44,2023-09-14,yes,2024-03-14,yes,,no,0.0,,yes,no,no,no,yes,no,no,yes
ACC000398,CUST000418,fixed_deposit,INR,2019-01-26,507066.03,2022-03-17,2024-04-12,2019-03-19,yes,2019-03-20,,no,,,,0.0,2019-07-16,no,,yes,2023-06-18,yes,0.0,,no,no,no,yes,yes,no,no,yes
ACC000399,CUST000345,bank_draft,USD,2021-07-03,248343.05,2024-03-16,2022-11-02,,,,,no,,,2021-07-09,886.3,2023-12-28,no,,yes,2022-08-25,no,0.0,Dormant check,yes,yes,no,no,yes,no,yes,yes
ACC000400,CUST001063,fixed_deposit,GBP,2019-04-02,387997.51,2024-06-09,2021-11-08,2021-11-29,yes,2024-01-11,,no,,,,0.0,2019-09-26,yes,2021-12-26,yes,,no,0.0,,no,yes,yes,no,yes,yes,no,no
ACC000401,CUST000629,fixed_deposit,INR,2020-05-22,642630.63,2023-11-05,2022-10-16,2024-02-29,no,2024-04-09,,no,,,,0.0,2021-07-05,yes,2021-07-06,no,,no,0.0,Regular review,no,yes,no,no,no,no,yes,no
ACC000402,CUST000520,cashier_order,USD,2022-04-24,632382.39,2025-02-09,2022-07-05,,,,,no,,,2025-01-01,781.01,2023-10-04,yes,2022-11-01,no,2023-11-17,yes,586.67,Dormant check,no,no,yes,yes,no,yes,no,no
ACC000403,CUST001973,saving,AED,2020-08-12,413827.54,2021-05-13,2021-11-28,,,,,no,,,,0.0,2024-12-02,no,,yes,,no,0.0,,yes,yes,no,yes,no,no,no,no
ACC000404,CUST001283,saving,USD,2016-02-08,696268.59,2021-04-01,2019-11-18,,,,,no,,,,0.0,2017-01-30,no,,no,2016-05-23,yes,0.0,Dormant check,yes,no,yes,yes,no,yes,yes,no
ACC000405,CUST000125,bank_draft,GBP,2022-08-21,504701.26,2023-05-16,2023-05-23,,,,,no,,,2022-08-27,715.82,2024-12-15,no,,no,,no,0.0,,no,yes,yes,no,no,yes,yes,yes
ACC000406,CUST001632,current,AED,2023-12-13,617124.3,2024-09-06,2024-08-27,,,,,no,,,,0.0,2025-01-03,no,,yes,2024-02-13,no,0.0,Regular review,no,no,yes,no,no,no,no,no
ACC000407,CUST001777,bank_draft,AED,2015-09-02,2125.63,2021-09-18,2020-08-20,,,,,no,,,2021-02-22,399.3,2021-01-01,yes,2025-02-21,yes,,no,0.0,Regular review,yes,no,no,no,yes,yes,yes,no
ACC000408,CUST001627,saving,SAR,2022-02-11,880332.53,2022-12-30,2024-09-22,,,,,no,,,,0.0,2024-01-21,no,,no,2023-02-15,no,0.0,Dormant check,no,yes,yes,yes,no,yes,no,yes
ACC000409,CUST001622,investment,EUR,2023-10-02,189579.61,2024-09-13,2024-04-29,,,,2025-04-23,no,,,,0.0,2024-11-24,yes,2024-10-26,yes,2023-10-09,pending,0.0,Dormant check,no,yes,no,no,yes,yes,no,yes
ACC000410,CUST001844,safe_deposit_box,EUR,2015-08-08,824266.98,2025-04-11,2017-10-07,,,,,yes,2017-06-27,no,,0.0,2024-06-02,no,,yes,2021-04-18,no,0.0,Dormant check,yes,no,yes,no,yes,no,no,yes
ACC000411,CUST000379,fixed_deposit,EUR,2022-06-24,755144.04,2024-07-10,2022-08-08,2022-07-01,no,2022-12-06,,no,,,,0.0,2024-06-07,no,,no,,no,0.0,,yes,no,no,yes,yes,yes,yes,no
ACC000412,CUST002000,current,SAR,2021-07-15,695423.02,2021-07-23,2025-03-22,,,,,no,,,,0.0,2022-07-14,yes,2022-09-19,no,2024-01-29,pending,0.0,,no,no,no,yes,no,yes,no,no
ACC000413,CUST001642,cashier_order,AED,2017-09-02,529624.14,2021-01-03,2019-02-18,,,,,no,,,2021-04-29,561.08,2020-03-16,no,,yes,2021-04-09,no,0.0,Regular review,no,no,yes,yes,yes,yes,no,no
ACC000414,CUST001186,current,INR,2016-04-29,29220.81,2023-09-04,2021-07-30,,,,,no,,,,0.0,2020-01-08,yes,2018-04-04,yes,2022-06-30,yes,0.0,Dormant check,no,no,no,yes,no,no,no,yes
ACC000415,CUST000546,saving,GBP,2016-05-28,812699.21,2017-10-02,2023-09-11,,,,,no,,,,0.0,2021-05-03,yes,2018-02-20,no,,no,0.0,,yes,no,yes,no,no,no,no,no
ACC000416,CUST000811,safe_deposit_box,INR,2020-02-26,672285.26,2025-04-23,2024-04-11,,,,,yes,2022-05-31,no,,0.0,2024-04-12,no,,yes,2022-12-28,pending,0.0,Dormant check,no,no,yes,no,yes,yes,no,no
ACC000417,CUST001069,fixed_deposit,GBP,2016-09-10,39447.11,2020-03-30,2021-02-03,2024-03-21,no,2025-04-17,,no,,,,0.0,2020-07-24,yes,2020-04-09,no,2021-01-31,pending,0.0,Regular review,yes,yes,yes,yes,no,no,no,no
ACC000418,CUST000780,investment,SAR,2020-08-15,455398.45,2021-05-23,2021-01-24,,,,2024-11-03,no,,,,0.0,2020-12-07,yes,2020-09-29,no,2022-09-16,no,0.0,,no,yes,yes,yes,no,no,yes,yes
ACC000419,CUST000933,investment,INR,2021-11-01,165348.91,2023-08-15,2023-05-09,,,,2023-10-20,no,,,,0.0,2022-11-09,no,,no,2023-03-28,pending,0.0,Regular review,yes,no,no,yes,yes,no,yes,yes
ACC000420,CUST000799,bankers_cheque,GBP,2019-06-09,945328.3,2020-03-26,2020-01-03,,,,,no,,,2022-02-02,56.97,2020-03-01,no,,yes,,no,0.0,,yes,no,no,yes,no,yes,yes,no
ACC000421,CUST000928,safe_deposit_box,EUR,2022-03-26,215633.6,2024-03-11,2023-08-18,,,,,yes,2023-02-22,yes,,0.0,2023-11-17,no,,no,2023-05-13,no,0.0,Regular review,no,yes,no,yes,no,no,yes,no
ACC000422,CUST000984,bank_draft,INR,2020-11-09,719762.61,2023-05-14,2021-10-11,,,,,no,,,2021-06-20,528.85,2021-06-09,no,,no,,no,0.0,,no,no,yes,yes,no,yes,yes,no
ACC000423,CUST001546,cashier_order,SAR,2020-09-11,404469.02,2022-08-06,2024-10-28,,,,,no,,,2022-11-17,713.79,2024-08-03,yes,2021-06-29,no,2022-12-15,yes,560.02,Regular review,no,yes,no,no,yes,yes,no,no
ACC000424,CUST000734,safe_deposit_box,SAR,2018-05-20,882329.94,2021-08-23,2019-07-27,,,,,yes,2023-07-01,yes,,0.0,2021-05-05,no,,no,2018-06-19,no,0.0,Dormant check,no,yes,no,yes,no,yes,no,yes
ACC000425,CUST000102,bankers_cheque,USD,2020-07-23,780699.05,2023-01-16,2020-10-11,,,,,no,,,2021-01-24,362.08,2023-08-21,yes,2023-05-07,no,,no,0.0,Regular review,yes,no,no,yes,yes,no,no,yes
ACC000426,CUST001849,bankers_cheque,USD,2017-06-09,62366.43,2018-09-02,2019-08-01,,,,,no,,,2020-08-10,354.5,2024-03-25,no,,yes,2018-04-17,yes,245.07,,yes,no,no,no,no,no,no,no
ACC000427,CUST001933,investment,USD,2024-04-03,642271.2,2024-11-07,2024-09-14,,,,2025-01-22,no,,,,0.0,2025-02-21,no,,yes,,no,0.0,,yes,yes,no,yes,yes,no,no,yes
ACC000428,CUST001853,saving,EUR,2021-02-17,448038.18,2024-07-09,2024-04-04,,,,,no,,,,0.0,2021-06-17,yes,2025-04-22,no,,no,0.0,Dormant check,yes,yes,no,no,yes,no,no,yes
ACC000429,CUST000413,saving,USD,2020-04-17,411021.17,2021-10-23,2020-11-05,,,,,no,,,,0.0,2021-01-19,no,,yes,2023-07-10,no,0.0,Regular review,yes,no,yes,no,no,yes,no,no
ACC000430,CUST000121,safe_deposit_box,EUR,2017-02-07,777110.65,2022-03-29,2017-03-17,,,,,yes,2017-06-29,no,,0.0,2018-03-17,no,,yes,,no,0.0,Regular review,yes,yes,no,no,no,yes,yes,no
ACC000431,CUST000115,bank_draft,USD,2021-07-10,939408.28,2024-01-08,2023-10-25,,,,,no,,,2024-05-05,846.08,2022-10-25,no,,no,,no,0.0,,yes,no,yes,yes,no,yes,no,no
ACC000432,CUST001679,investment,EUR,2018-04-22,135239.43,2024-08-11,2022-05-27,,,,2023-04-28,no,,,,0.0,2019-08-14,no,,no,,no,0.0,Dormant check,yes,yes,no,yes,yes,no,yes,yes
ACC000433,CUST000377,bank_draft,GBP,2019-07-16,283908.08,2025-03-15,2024-08-03,,,,,no,,,2020-10-09,24.84,2022-12-16,yes,2022-11-14,yes,,no,0.0,Regular review,no,yes,yes,yes,yes,yes,yes,no
ACC000434,CUST000206,saving,SAR,2022-01-13,353970.6,2024-01-11,2025-02-05,,,,,no,,,,0.0,2023-11-29,yes,2025-02-04,no,2022-06-15,pending,0.0,Dormant check,no,no,no,yes,no,no,no,no
ACC000435,CUST000975,fixed_deposit,USD,2023-02-18,84623.47,2025-03-13,2025-01-07,2023-09-22,yes,2025-01-19,,no,,,,0.0,2023-04-13,no,,yes,,no,0.0,Dormant check,no,yes,no,yes,no,yes,no,no
ACC000436,CUST001648,bank_draft,INR,2023-01-31,134705.38,2024-06-07,2024-11-26,,,,,no,,,2024-05-15,21.46,2025-01-19,yes,2025-01-25,yes,2024-03-20,pending,0.0,Dormant check,no,no,no,yes,no,yes,no,yes
ACC000437,CUST001044,saving,INR,2021-10-29,598508.78,2023-07-15,2023-06-20,,,,,no,,,,0.0,2022-10-27,yes,2024-06-03,no,,no,0.0,Regular review,yes,yes,yes,no,no,no,no,no
ACC000438,CUST001073,bank_draft,AED,2023-08-10,354592.71,2023-08-29,2024-10-20,,,,,no,,,2023-10-18,981.84,2024-08-13,no,,yes,2024-05-15,pending,0.0,Regular review,no,yes,yes,yes,yes,yes,no,no
ACC000439,CUST000337,cashier_order,AED,2017-12-31,885778.06,2022-05-28,2021-07-13,,,,,no,,,2022-11-22,126.58,2019-04-29,no,,no,2023-10-12,yes,33.43,Dormant check,no,no,yes,yes,yes,yes,no,yes
ACC000440,CUST001730,current,EUR,2018-02-13,612995.69,2022-12-04,2020-08-14,,,,,no,,,,0.0,2025-01-24,yes,2024-09-22,yes,2023-10-23,pending,0.0,Dormant check,yes,yes,no,no,yes,yes,no,no
ACC000441,CUST001527,safe_deposit_box,EUR,2019-12-29,905514.45,2023-07-31,2024-07-18,,,,,yes,2024-05-18,no,,0.0,2024-09-14,yes,2022-02-05,no,2022-05-06,no,0.0,Regular review,yes,no,yes,no,yes,yes,yes,no
ACC000442,CUST000911,call,EUR,2017-12-19,754817.53,2020-08-10,2024-02-08,,,,,no,,,,0.0,2018-11-07,yes,2020-11-12,yes,,no,0.0,Dormant check,no,yes,yes,yes,yes,yes,yes,yes
ACC000443,CUST001259,investment,GBP,2019-07-07,432648.89,2021-07-24,2025-03-11,,,,2020-12-27,no,,,,0.0,2022-03-16,yes,2020-05-07,yes,,no,0.0,Regular review,yes,no,yes,yes,no,no,yes,no
ACC000444,CUST000124,investment,SAR,2016-05-22,590084.97,2024-12-31,2024-04-04,,,,2023-12-04,no,,,,0.0,2019-08-20,yes,2020-05-31,yes,,no,0.0,,no,no,no,no,no,yes,yes,yes
ACC000445,CUST000675,bankers_cheque,AED,2023-06-10,632400.95,2023-08-12,2024-06-30,,,,,no,,,2023-12-27,436.21,2024-10-16,yes,2024-06-01,no,,no,0.0,Dormant check,yes,no,yes,yes,no,no,no,yes
ACC000446,CUST001400,bank_draft,EUR,2018-09-04,914561.43,2024-04-08,2023-03-29,,,,,no,,,2022-12-26,887.5,2024-08-30,no,,no,,no,0.0,Regular review,yes,yes,yes,no,no,no,no,no
ACC000447,CUST000639,call,EUR,2018-04-29,358070.62,2020-01-05,2019-05-09,,,,,no,,,,0.0,2018-12-03,no,,no,,no,0.0,,no,no,yes,yes,no,yes,yes,no
ACC000448,CUST001474,safe_deposit_box,USD,2020-04-23,33326.71,2025-03-12,2020-11-09,,,,,yes,2024-08-30,no,,0.0,2024-10-11,yes,2022-05-10,yes,,no,0.0,,no,yes,yes,yes,no,no,yes,no
ACC000449,CUST001844,safe_deposit_box,EUR,2016-07-06,548403.05,2019-11-13,2024-03-26,,,,,yes,2023-09-02,no,,0.0,2016-09-14,yes,2018-04-26,no,,no,0.0,Regular review,no,no,yes,yes,yes,yes,no,no
ACC000450,CUST001003,investment,GBP,2017-01-03,364472.98,2017-03-07,2022-09-16,,,,2019-02-08,no,,,,0.0,2020-08-07,yes,2018-07-06,no,2022-11-29,pending,0.0,Dormant check,no,no,yes,yes,yes,no,no,yes
ACC000451,CUST001061,cashier_order,SAR,2019-06-23,6028.94,2023-02-28,2022-11-26,,,,,no,,,2021-01-17,690.78,2019-09-07,yes,2023-06-17,no,,no,0.0,Dormant check,yes,yes,no,no,yes,yes,no,no
ACC000452,CUST001923,safe_deposit_box,SAR,2016-07-20,29296.92,2025-02-22,2024-11-17,,,,,yes,2019-05-25,no,,0.0,2020-11-11,yes,2022-12-26,yes,,no,0.0,Dormant check,yes,yes,no,no,no,yes,yes,no
ACC000453,CUST001822,current,GBP,2023-01-22,483235.04,2023-07-13,2025-01-11,,,,,no,,,,0.0,2024-07-10,yes,2024-01-01,yes,,no,0.0,,yes,yes,yes,yes,no,no,no,no
ACC000454,CUST001699,bank_draft,INR,2021-03-27,540575.97,2022-07-05,2024-10-27,,,,,no,,,2023-04-22,873.76,2022-04-08,yes,2022-05-20,yes,,no,0.0,Dormant check,no,no,yes,yes,no,yes,yes,yes
ACC000455,CUST001926,call,AED,2019-10-11,131283.75,2023-12-18,2021-06-26,,,,,no,,,,0.0,2020-11-30,no,,yes,2024-11-29,yes,0.0,Dormant check,no,yes,no,no,no,yes,no,yes
ACC000456,CUST001960,fixed_deposit,USD,2019-07-20,725249.29,2024-01-30,2024-10-29,2022-05-18,no,2024-06-15,,no,,,,0.0,2020-01-27,no,,no,2022-06-10,no,0.0,Regular review,no,no,yes,no,yes,no,yes,yes
ACC000457,CUST000356,current,GBP,2022-02-07,961421.68,2022-06-12,2022-07-01,,,,,no,,,,0.0,2025-02-04,yes,2022-02-11,no,2024-08-03,no,0.0,,yes,no,yes,no,yes,yes,no,yes
ACC000458,CUST001660,safe_deposit_box,GBP,2021-10-09,648218.37,2025-02-10,2024-04-15,,,,,yes,2022-12-12,no,,0.0,2022-08-14,no,,yes,2024-04-24,no,0.0,Regular review,yes,no,yes,no,no,yes,yes,yes
ACC000459,CUST000441,fixed_deposit,AED,2022-01-25,164321.34,2022-12-11,2022-08-08,2022-07-16,no,2025-03-15,,no,,,,0.0,2025-04-18,yes,2023-10-05,no,,no,0.0,Regular review,yes,yes,yes,no,no,yes,no,yes
ACC000460,CUST000931,safe_deposit_box,INR,2018-08-24,317126.89,2023-11-13,2024-04-21,,,,,yes,2019-11-04,no,,0.0,2021-12-07,yes,2019-04-29,no,2024-04-18,yes,0.0,,no,no,yes,yes,yes,yes,no,yes
ACC000461,CUST000319,investment,AED,2024-03-16,55666.05,2024-09-22,2024-12-19,,,,2024-10-01,no,,,,0.0,2025-03-15,no,,yes,2024-05-05,no,0.0,,no,yes,no,no,no,no,no,yes
ACC000462,CUST000658,saving,AED,2021-07-14,723914.26,2024-12-23,2024-11-22,,,,,no,,,,0.0,2024-04-02,yes,2025-01-03,no,,no,0.0,Regular review,no,no,no,yes,no,yes,no,yes
ACC000463,CUST001609,cashier_order,GBP,2016-05-11,535208.48,2022-03-19,2020-10-21,,,,,no,,,2017-11-28,948.47,2022-11-06,yes,2023-09-17,no,2021-08-20,pending,0.0,Regular review,yes,yes,no,yes,yes,no,no,no
ACC000464,CUST000500,investment,EUR,2022-06-07,51553.39,2023-06-27,2025-02-24,,,,2024-11-05,no,,,,0.0,2023-06-12,no,,no,2023-10-17,yes,0.0,Regular review,yes,no,yes,no,yes,no,yes,no
ACC000465,CUST000437,saving,AED,2019-12-19,202088.93,2023-01-21,2022-07-31,,,,,no,,,,0.0,2021-09-02,no,,no,2022-10-13,no,0.0,Dormant check,yes,no,yes,yes,yes,yes,yes,yes
ACC000466,CUST001261,saving,AED,2016-01-29,691675.33,2025-01-02,2019-12-07,,,,,no,,,,0.0,2017-12-05,yes,2020-10-29,no,,no,0.0,Dormant check,no,yes,no,yes,yes,no,no,yes
ACC000467,CUST000718,bank_draft,USD,2021-01-11,143432.18,2023-06-26,2022-02-15,,,,,no,,,2022-01-03,509.55,2023-03-06,yes,2023-04-25,yes,2024-06-11,no,0.0,Dormant check,yes,no,no,no,yes,no,yes,yes
ACC000468,CUST000292,call,GBP,2021-01-10,308534.68,2023-04-04,2021-09-20,,,,,no,,,,0.0,2024-07-11,yes,2023-07-23,no,,no,0.0,,yes,no,yes,no,yes,yes,no,yes
ACC000469,CUST000317,bankers_cheque,AED,2016-12-11,19522.44,2023-10-11,2022-03-30,,,,,no,,,2017-12-07,665.89,2022-10-18,no,,no,2017-07-14,no,0.0,Dormant check,yes,yes,yes,no,yes,yes,no,no
ACC000470,CUST001335,bank_draft,SAR,2024-02-02,413916.35,2024-04-22,2024-04-10,,,,,no,,,2024-07-10,695.63,2024-12-06,yes,2024-06-30,no,2025-01-10,pending,0.0,,no,yes,no,no,yes,no,no,no
ACC000471,CUST000780,safe_deposit_box,GBP,2024-01-06,417835.68,2024-10-13,2024-03-11,,,,,yes,2025-04-03,no,,0.0,2024-11-18,no,,no,2025-02-22,yes,0.0,Regular review,no,yes,yes,yes,yes,no,no,yes
ACC000472,CUST000954,fixed_deposit,GBP,2015-08-04,739566.51,2021-07-09,2025-04-17,2020-06-21,no,2023-12-08,,no,,,,0.0,2019-12-27,no,,yes,2018-07-18,yes,0.0,Dormant check,no,no,yes,no,yes,yes,yes,no
ACC000473,CUST001703,investment,SAR,2020-11-03,482946.88,2023-01-27,2023-05-19,,,,2020-12-29,no,,,,0.0,2021-03-25,yes,2023-10-23,no,,no,0.0,,no,no,yes,yes,no,no,no,yes
ACC000474,CUST001842,current,INR,2022-03-22,760337.32,2023-06-23,2022-05-07,,,,,no,,,,0.0,2023-12-31,no,,no,2024-07-09,no,0.0,Dormant check,no,no,yes,yes,yes,no,no,yes
ACC000475,CUST000838,bankers_cheque,SAR,2023-01-13,54930.23,2024-04-15,2023-06-21,,,,,no,,,2024-11-21,885.5,2024-06-16,no,,yes,,no,0.0,Dormant check,no,yes,yes,no,no,no,yes,yes
ACC000476,CUST001058,safe_deposit_box,EUR,2018-09-05,387936.07,2023-09-09,2021-04-01,,,,,yes,2022-10-10,yes,,0.0,2018-12-06,no,,no,2018-11-18,no,0.0,Dormant check,no,no,yes,yes,no,no,no,yes
ACC000477,CUST001485,investment,SAR,2016-05-27,455586.98,2021-03-27,2024-01-09,,,,2019-01-14,no,,,,0.0,2021-01-27,no,,yes,2017-08-13,no,0.0,Dormant check,yes,yes,yes,yes,yes,no,yes,yes
ACC000478,CUST001011,bank_draft,AED,2021-09-29,3568.93,2024-05-29,2023-03-18,,,,,no,,,2025-03-22,554.56,2022-01-17,no,,no,,no,0.0,Regular review,yes,yes,yes,yes,no,no,yes,yes
ACC000479,CUST000928,bank_draft,INR,2016-11-10,402231.66,2019-11-01,2022-11-01,,,,,no,,,2022-02-18,205.34,2023-02-08,yes,2018-03-31,no,,no,0.0,,yes,no,yes,yes,yes,yes,no,no
